Elspot flow SE in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 09-11-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE4 > DK2;DK2 > SE4;SE3 > NO1;NO1 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;SE > FI;FI > SE;SE1 > SE2;SE2 > SE1;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;SE4 > PL;PL > SE4;SE4 > LT;LT > SE4;SE4 > DE;DE > SE4
23-03-2019;05 - 06;1421,2;0;2530,7;0;980;0;1101;0;680;0;0;0;0;0;0;0;0;265,1;650;0;600;0;0;0;0;0;0;145;615;0
23-03-2019;06 - 07;1710,9;0;2782;0;980;0;1098;0;680;0;0;0;0;221,9;0;221,9;0;258,4;650;0;600;0;0;0;0;0;0;14,6;615;0
23-03-2019;07 - 08;2713,5;0;3345,5;0;980;0;1183;0;680;0;0,1;0;0;82,3;0;82,2;437,2;0;546,6;0;572,9;0;0;0;385,8;0;0;0;615;0
23-03-2019;08 - 09;3502,1;0;3594,9;0;980;0;1286;0;680;0;131,1;0;0;0;131,1;0;800;0;296;0;534,8;0;0;0;600;0;314,5;0;216,2;0
23-03-2019;09 - 10;3201,5;0;3061,4;0;529;0;1329;0;555,7;0;301,4;0;0;0;301,4;0;537,4;0;488,2;0;584,6;0;0;0;600;0;364,7;0;0;0
23-03-2019;10 - 11;2329,8;0;2302,9;0;0;150,8;1284;0;0;44,3;0;0;461,8;0;461,8;0;0;91,6;650;0;600;0;0;0;600;0;318,9;0;0;0
23-03-2019;11 - 12;2009,5;0;2246,6;0;0;112,1;1240;0;0;359,1;0;0;681,7;0;681,7;0;0;353,1;650;0;600;0;0;0;600;0;315,1;0;0;0
23-03-2019;12 - 13;1880,6;0;2123,3;0;0;0;1211;0;0;226,7;0;0;794,7;0;794,7;0;0;444,2;650;0;600;0;0;0;600;0;269,4;0;0;0
23-03-2019;13 - 14;1727,8;0;2076;0;138,8;0;1157;0;0;0;0;0;789,3;0;789,3;0;0;423,8;650;0;600;0;0;0;600;0;250,3;0;0;0
23-03-2019;14 - 15;1670,6;0;2052;0;264,3;0;963;0;142,3;0;0;0;911,1;0;911,1;0;0;404,8;650;0;600;0;0;0;600;0;246,4;0;0;0
23-03-2019;15 - 16;1825,7;0;1984,6;0;268;0;1015;0;305,1;0;0;0;886,9;0;886,9;0;0;432,6;650;0;600;0;0;0;600;0;235;0;0;0
23-03-2019;16 - 17;2185,4;0;2117;0;351,6;0;991;0;368,3;0;0;0;904,8;0;904,8;0;0;372,9;650;0;600;0;0;0;600;0;215,4;0;0;0
23-03-2019;17 - 18;3118,3;0;2867,2;0;980;0;1199;0;680;0;535,5;0;229,4;0;764,9;0;0;0;650;0;600;0;0;0;600;0;149,6;0;15;0
23-03-2019;18 - 19;4541,3;0;3832,9;0;980;0;1531;0;680;0;850,6;0;0;0;850,6;0;980,2;0;246,3;0;521,3;0;0;0;600;0;321,1;0;615;0
23-03-2019;19 - 20;4442,2;0;3878,7;0;980;0;1315;0;680;0;391,1;0;0;0;391,1;0;1034,4;0;353,9;0;600;0;0;0;600;0;334,8;0;615;0
23-03-2019;20 - 21;3674,5;0;3435,5;0;980;0;1113;0;680;0;0;0;0;0;0;0;656,2;0;650;0;600;0;0;0;600;0;37,2;0;615;0
23-03-2019;21 - 22;2900;0;2816,1;0;980;0;1032;0;680;0;62,9;0;178,3;0;241,2;0;0;0;650;0;600;0;0;0;146;0;0;0;615;0
23-03-2019;22 - 23;2494,9;0;2527,5;0;980;0;1000;0;680;0;40,4;0;305,5;0;345,9;0;0;0;650;0;600;0;0;0;0;0;0;64,7;615;0
23-03-2019;23 - 00;2007,2;0;2406,9;0;980;0;1022;0;680;0;52,5;0;103,8;0;156,3;0;0;0;650;0;600;0;0;0;0;0;0;129,2;615;0
24-03-2019;00 - 01;1244,2;0;2007;0;980;0;957;0;680;0;0;0;0;173,2;0;173,2;0;119,9;650;0;600;0;0;0;0;224,3;0;320;615;0
24-03-2019;01 - 02;1171,5;0;1996,1;0;980;0;946;0;680;0;0;0;0;259,4;0;259,4;0;109,2;650;0;600;0;0;0;0;271;0;316;615;0
24-03-2019;02 - 03;1231,7;0;2121,6;0;980;0;1039;0;680;0;0;0;0;431,7;0;431,7;0;91,9;650;0;600;0;0;0;0;187,9;0;347;615;0
24-03-2019;03 - 04;1262,3;0;2155,3;0;980;0;1103;0;680;0;0;0;0;509;0;509;0;83,5;650;0;600;0;0;0;0;204,2;0;369;615;0
24-03-2019;04 - 05;1524,2;0;2172,3;0;980;0;1258;0;680;0;0;0;0;544,1;0;544,1;0;84,9;650;0;600;0;0;0;0;0;0;420;381;0
24-03-2019;05 - 06;1707,1;0;2210,5;0;980;0;1274;0;680;0;0;0;0;545,1;0;545,1;0;91,5;650;0;600;0;0;0;0;81,8;0;426;417;0
24-03-2019;06 - 07;1728,4;0;2196,6;0;980;0;1291;0;680;0;0;0;0;719,6;0;719,6;0;117,3;650;0;600;0;0;0;0;0;0;281,2;61,7;0
24-03-2019;07 - 08;2148,5;0;2291;0;368,7;0;1372;0;680;0;0;0;0;615,9;0;615,9;78,3;0;650;0;600;0;0;0;389,9;0;0;0;0;0
24-03-2019;08 - 09;2730,2;0;2366;0;100,7;0;1489;0;600;0;0;0;0;249,6;0;249,6;552,8;0;650;0;600;0;0;0;600;0;0;0;0;0
24-03-2019;09 - 10;2326,4;0;2241,7;0;0;101,5;1506;0;0;0;0;0;0;46,4;0;46,4;221;0;650;0;600;0;0;0;600;0;0;0;0;0
24-03-2019;10 - 11;1760,8;0;2092,7;0;0;381,2;1392;0;0;492;0;0;95,7;0;95,7;0;0;162,2;650;0;600;0;0;0;600;0;152;0;0;0
24-03-2019;11 - 12;1611,2;0;1962,2;0;0;497,4;1304;0;0;461;0;0;228,6;0;228,6;0;0;165,4;650;0;600;0;0;0;600;0;245,3;0;0;0
24-03-2019;12 - 13;1497,2;0;1977,6;0;0;343,7;1265;0;0;447;0;0;207,5;0;207,5;0;0;156,6;650;0;600;0;0;0;600;0;234,9;0;0;0
24-03-2019;13 - 14;1075,3;0;1371,1;0;0;748,7;1164;0;0;411;0;0;407,7;0;407,7;0;0;171,8;650;0;600;0;0;0;600;0;150,2;0;0;0
24-03-2019;14 - 15;908,8;0;1055,2;0;0;798,6;1278;0;0;452;0;0;450,8;0;450,8;0;0;185,3;650;0;600;0;0;0;600;0;161,9;0;0;204
24-03-2019;15 - 16;979,6;0;1048,5;0;0;833,5;1355;0;0;479;0;0;434,1;0;434,1;0;0;201,2;650;0;600;0;0;0;600;0;161,7;0;0;153
24-03-2019;16 - 17;1446,3;0;1214,9;0;0;818,3;1359;0;0;480;0;0;557,9;0;557,9;0;0;44,7;650;0;600;0;0;0;600;0;211,7;0;0;102
24-03-2019;17 - 18;1789;0;1281,5;0;0;765,3;1535;0;0;542;257,8;0;289,3;0;547,1;0;0;0;650;0;600;0;0;0;600;0;24,6;0;0;71
24-03-2019;18 - 19;3546,3;0;2873,8;0;483,5;0;1361,5;0;0;181,7;776,8;0;0;0;776,8;0;917,3;0;352,8;0;445,8;0;0;0;600;0;117,8;0;0;0
24-03-2019;19 - 20;4456,6;0;3595,5;0;631,8;0;1193,4;0;0;0;612,9;0;0;0;612,9;0;1504,7;0;141,5;0;258,8;0;0;0;600;0;44,4;0;600;0
24-03-2019;20 - 21;3782;0;2730,4;0;501,3;0;1498;0;53,2;0;323,5;0;0;0;323,5;0;1230,6;0;377,7;0;572,5;0;0;0;600;0;0;0;0;0
24-03-2019;21 - 22;1893,9;0;987,4;0;0;871,1;1542;0;0;428,6;370,6;0;341;0;711,6;0;0;0,1;650;0;600;0;0;0;600;0;0;238,3;0;0
24-03-2019;22 - 23;1764,5;0;725,2;0;0;980;1599;0;0;565;66,7;0;750,5;0;817,2;0;0;0;650;0;600;0;0;0;600;0;0;250,9;0;0
24-03-2019;23 - 00;1316,8;0;442,7;0;0;980;1440;0;0;509;0;0;856,8;0;856,8;0;0;63,4;650;0;600;0;0;0;557,2;0;0;313;0;71
25-03-2019;00 - 01;699,1;0;317,7;0;0;867;1068;0;0;377;0;0;937,8;0;937,8;0;0;82,9;650;0;600;0;0;0;0;0;0;85,4;0;71
25-03-2019;01 - 02;823,5;0;475,1;0;0;857;1056;0;0;373;0;0;909,2;0;909,2;0;0;85,5;650;0;600;0;0;0;0;0;23,8;0;0;71
25-03-2019;02 - 03;919,2;0;495,1;0;0;918;1132;0;0;400;0;0;846,9;0;846,9;0;0;82,6;650;0;600;0;0;0;0;0;34,9;0;0;71
25-03-2019;03 - 04;1269,4;0;628,1;0;0;969;1195;0;0;422;0;0;879,5;0;879,5;0;0;41,1;650;0;600;0;0;0;0;0;114,9;0;0;71
25-03-2019;04 - 05;1631,8;0;546,8;0;0;980;1365;0;0;482;192,8;0;1200;0;1392,8;0;0;59,4;650;0;600;0;0;0;0;0;0;98,4;0;71
25-03-2019;05 - 06;2234;0;1528,8;0;0;980;1050;0;0;740;968,1;0;1024,5;0;1992,6;0;0;0;650;0;166,9;0;0;0;402;0;240,6;0;0;71
25-03-2019;06 - 07;3921;0;2674,6;0;0;947,3;450;0;0;300;1560;0;626,2;0;2186,2;0;436,2;0;175;0;62,8;0;0;0;600;0;700;0;0;71
25-03-2019;07 - 08;4982,2;0;3276,5;0;0;725;0;350;0;300;1560;0;1085,1;0;2645,1;0;962;0;0;66,5;0;0;0;0;600;0;700;0;0;71
25-03-2019;08 - 09;5049,7;0;3398,5;0;0;681,5;0;350;0;300;1560;0;1061;0;2621;0;1083,1;0;0;0;2,1;0;0;0;600;0;700;0;0;71
25-03-2019;09 - 10;4616,3;0;3291;0;0;707,7;0;350;0;300;1560;0;909,4;0;2469,4;0;849;0;6;0;31,7;0;0;0;600;0;700;0;0;71
25-03-2019;10 - 11;4409,4;0;3234,9;0;0;750,1;0;350;0;300;1560;0;885,4;0;2445,4;0;745,2;0;39,8;0;15;0;0;0;600;0;700;0;0;71
25-03-2019;11 - 12;4226,8;0;3124,9;0;0;761,4;0;350;0;300;1560;0;987,8;0;2547,8;0;617,4;0;105,2;0;75,7;0;0;0;600;0;700;0;0;71
25-03-2019;12 - 13;3750,4;0;2988,4;0;0;792,4;0;234,2;0;300;1560;0;790,7;0;2350,7;0;390,6;0;266,9;0;159,8;0;0;0;600;0;700;0;0;71
25-03-2019;13 - 14;3671,4;0;2781;0;0;877,2;162,2;0;0;300;1560;0;750,8;0;2310,8;0;376,5;0;239;0;152,4;0;0;0;600;0;700;0;0;71
25-03-2019;14 - 15;3537,7;0;2599,2;0;0;944,8;303;0;0;300;1560;0;733,7;0;2293,7;0;334,3;0;248;0;164,5;0;0;0;600;0;700;0;0;71
25-03-2019;15 - 16;3546,9;0;2518,9;0;0;979,8;333,6;0;0;300;1560;0;766,4;0;2326,4;0;324,8;0;206,9;0;156,1;0;0;0;600;0;700;0;0;71
25-03-2019;16 - 17;3622,7;0;2588,4;0;0;885,3;149,9;0;0;300;1560;0;883,2;0;2443,2;0;372,9;0;149,4;0;135,8;0;0;0;600;0;700;0;0;71
25-03-2019;17 - 18;4174,6;0;2892,7;0;0;720,6;0;350;0;300;1560;0;1157,5;0;2717,5;0;613,5;0;0;0;11,6;0;0;0;600;0;700;0;0;71
25-03-2019;18 - 19;4799,3;0;3161,6;0;0;562,4;0;350;0;300;1560;0;1200;0;2760;0;838,3;0;0;254,8;0;52,9;0;0;600;0;569,4;0;0;0
25-03-2019;19 - 20;5074,4;0;3800;0;450;0;0;246,6;0;0;1559,9;0;423,5;0;1983,4;0;989,5;0;0;313,3;0;23,2;0;0;600;0;0;30,6;163,7;0
25-03-2019;20 - 21;4924,9;0;3800;0;450;0;16,4;0;236,8;0;1186,5;0;0;0;1186,5;0;1241,8;0;0;0;0;0;0;0;600;0;66,1;0;93,4;0
25-03-2019;21 - 22;3648,3;0;2550,4;0;0;415,5;450;0;236,8;0;1333;0;0,1;0;1333,1;0;445,7;0;227,8;0;102,6;0;0;0;600;0;0;53,1;0;0
25-03-2019;22 - 23;3448,6;0;2939,7;0;407;0;450;0;236,8;0;1192,6;0;0;0;1192,6;0;492,7;0;221,9;0;154,2;0;0;0;600;0;0;266,4;0;0
25-03-2019;23 - 00;2200,4;0;2092;0;0;272,6;450;0;0;300;622,4;0;582,4;0;1204,8;0;0;0;650;0;364,4;0;0;0;600;0;0;230,9;0;0
26-03-2019;00 - 01;1433,8;0;1681,2;0;0;0;450;0;0;223,3;10;0;1200;0;1210;0;0;167,1;650;0;600;0;0;0;88;0;0;63,1;0;0
26-03-2019;01 - 02;1112,3;0;1284,7;0;127,2;0;450;0;101,2;0;0;0;1139,9;0;1139,9;0;0;113,5;650;0;600;0;0;0;0;0;0;376,4;0;0
26-03-2019;02 - 03;999,7;0;1280;0;259,3;0;450;0;128,4;0;0;0;1082;0;1082;0;0;108,1;650;0;600;0;0;0;0;0;0;412,5;0;0
26-03-2019;03 - 04;911,9;0;1191,9;0;21;0;450;0;138,7;0;0;0;1090,4;0;1090,4;0;0;111,3;650;0;600;0;0;0;0;0;0;178,5;0;0
26-03-2019;04 - 05;383,5;0;919;0;0;446,2;450;0;0;300;753,5;0;1200;0;1953,5;0;0;679;650;0;600;0;0;0;0;0;0;0;0;0
26-03-2019;05 - 06;718,2;0;970,2;0;0;980;450;0;0;300;1146,3;0;1200;0;2346,3;0;0;909,2;650;0;600;0;0;0;118;0;389,1;0;0;71
26-03-2019;06 - 07;2697,5;0;2265,8;0;0;707,7;450;0;0;278,9;1560;0;927,5;0;2487,5;0;273,7;0;527,5;0;278,2;0;0;0;600;0;423,8;0;0;0
26-03-2019;07 - 08;4211,6;0;3690,3;0;134,2;0;0;350;0;278,9;1560;0;1025,5;0;2585,5;0;891,9;0;103;0;124,7;0;0;0;600;0;700;0;0;0
26-03-2019;08 - 09;3905,4;0;3182,1;0;0;404,4;0;350;0;300;1560;0;1161;0;2721;0;791,3;0;213,1;0;154,7;0;0;0;600;0;700;0;0;0
26-03-2019;09 - 10;3014,1;0;2420,5;0;0;980;0;302,9;0;300;1560;0;1200;0;2760;0;509,6;0;350,6;0;172,3;0;0;0;600;0;700;0;0;71
26-03-2019;10 - 11;2946,1;0;2405,8;0;0;980;0;350;0;300;1560;0;1200;0;2760;0;371,2;0;301,9;0;10,1;0;0;0;600;0;700;0;0;71
26-03-2019;11 - 12;2792,9;0;2396,4;0;0;980;0;350;0;300;1560;0;902,1;0;2462,1;0;306,9;0;273,9;0;0;0;0;0;600;0;700;0;0;71
26-03-2019;12 - 13;2885,9;0;2380,5;0;0;979;0;350;0;300;1559,9;0;867,2;0;2427,1;0;284,6;0;199,9;0;0;0;0;0;600;0;700;0;0;71
26-03-2019;13 - 14;2960;0;2578,1;0;0;847,4;0;350;0;300;1560;0;673,2;0;2233,2;0;290,2;0;175;0;0;0;0;0;600;0;700;0;0;71
26-03-2019;14 - 15;3202,3;0;2754;0;0;746,1;0;350;0;300;1560;0;679,4;0;2239,4;0;533,4;0;160,4;0;51,1;0;0;0;600;0;700;0;0;71
26-03-2019;15 - 16;3380;0;2957,1;0;0;590,3;0;350;0;300;1560;0;578,3;0;2138,3;0;593,8;0;29,4;0;0;0;0;0;600;0;635,9;0;0;71
26-03-2019;16 - 17;3730;0;3212,8;0;0;305,7;0;350;0;300;1560;0;686,1;0;2246,1;0;750,8;0;0;81,6;0;25,4;0;0;600;0;559,9;0;0;71
26-03-2019;17 - 18;4346,6;0;3322,4;0;0;64,1;0;350;0;300;1559,9;0;801,3;0;2361,2;0;983,6;0;0;249,8;0;49,5;0;0;600;0;272,6;0;0;71
26-03-2019;18 - 19;4819,7;0;3501,9;0;8,1;0;0;350;0;300;1560;0;860,3;0;2420,3;0;1059,5;0;0;327,3;0;58,7;0;0;600;0;296,7;0;0;71
26-03-2019;19 - 20;4954,4;0;3800;0;450;0;0;350;300;0;1560;0;47,1;0;1607,1;0;1074,1;0;0;349,1;0;56,6;0;0;600;0;0;303,3;243,1;0
26-03-2019;20 - 21;4589,1;0;3800;0;450;0;0;350;300;0;1541,8;0;0;0;1541,8;0;880,4;0;0;160;0;29,2;0;0;600;0;0;615,1;615;0
26-03-2019;21 - 22;4249,8;0;3800;0;450;0;0;298,3;300;0;1560;0;190;0;1750;0;616,4;0;0;39,7;0;102,8;0;0;600;0;0;412;590,9;0
26-03-2019;22 - 23;4000,5;0;3754,1;0;450;0;264,2;0;300;0;1421;0;0;0;1421;0;718,9;0;0;73,2;0;40,6;0;0;600;0;0;250,5;600;0
26-03-2019;23 - 00;2476,2;0;2494,3;0;188,6;0;450;0;300;0;1331,5;0;0;0;1331,5;0;140,9;0;502;0;210,3;0;0;0;515,7;0;0;326,5;0;0
27-03-2019;00 - 01;1771,8;0;1138,6;0;0;266;450;0;244,4;0;168,8;0;1125,9;0;1294,7;0;0,1;0;650;0;504,7;0;0;0;0;0;0;478,9;0;0
27-03-2019;01 - 02;1607;0;1171,1;0;40,9;0;450;0;0;0;117,3;0;1200;0;1317,3;0;0;14;650;0;600;0;0;0;0;0;0;669,6;0;0
27-03-2019;02 - 03;1605,7;0;1203,8;0;131,9;0;450;0;112,8;0;133;0;1108,4;0;1241,4;0;0;0;650;0;600;0;0;0;0;0;0;658,5;0;0
27-03-2019;03 - 04;1665,9;0;1264,8;0;110;0;450;0;252,1;0;213,1;0;948;0;1161,1;0;0;0;650;0;600;0;0;0;0;0;0;532,9;0;0
27-03-2019;04 - 05;1389,2;0;991,5;0;0;977;450;0;0;139,5;695,7;0;1200;0;1895,7;0;0;417,1;650;0;600;0;0;0;269,3;0;0;0;0;0
27-03-2019;05 - 06;2636,1;0;1909,3;0;0;948,8;450;0;300;0;1560;0;742,6;0;2302,6;0;53,4;0;513,1;0;123,3;0;0;0;600;0;549,1;0;0;153
27-03-2019;06 - 07;5551,1;0;3700;0;317,1;0;191,4;0;300;0;1560;0;1200;0;2760;0;1350,2;0;0;297,3;0;0;0;0;600;0;196,1;0;339,2;0
27-03-2019;07 - 08;5824,1;0;3700;0;411,2;0;0;350;300;0;1560;0;1092,8;0;2652,8;0;1391,7;0;0;198;0;0;0;0;600;0;67,5;0;0;0
27-03-2019;08 - 09;5909;0;3799,9;0;417;0;0;350;197,3;0;1560;0;1029,9;0;2589,9;0;1399,4;0;0;174,2;0;0;0;0;600;0;0;26,9;121,6;0
27-03-2019;09 - 10;5810,6;0;3799,9;0;361,9;0;0;350;239,5;0;1560;0;979,2;0;2539,2;0;1362,4;0;0;101,2;0;0;0;0;600;0;167,7;0;0;0
27-03-2019;10 - 11;5492,4;0;3800;0;400,1;0;0;251,2;11,2;0;1560;0;949,2;0;2509,2;0;1326,3;0;0;0,1;24,8;0;0;0;600;0;111,1;0;0;0
27-03-2019;11 - 12;5231,1;0;3800;0;0;2,2;93,7;0;11,2;0;1560;0;598,2;0;2158,2;0;1224,7;0;0;0;102,9;0;0;0;600;0;521,3;0;0;0
27-03-2019;12 - 13;5065,2;0;3679,2;0;0;251,1;450;0;11,2;0;1560;0;535,8;0;2095,8;0;1055,1;0;0;0,1;225,2;0;0;0;600;0;700;0;0;0
27-03-2019;13 - 14;4817,2;0;3729;0;0;194,8;450;0;0;59,5;1560;0;515,4;0;2075,4;0;950,7;0;39;0;274,5;0;0;0;600;0;700;0;0;0
27-03-2019;14 - 15;4366,4;0;3507,1;0;0;367,8;450;0;0;300;1560;0;655,1;0;2215,1;0;795,2;0;136,5;0;289,1;0;0;0;600;0;700;0;0;0
27-03-2019;15 - 16;4690,6;0;3410,3;0;0;420;450;0;186;0;1560;0;728,3;0;2288,3;0;933,7;0;0;0;232;0;0;0;600;0;700;0;0;0
27-03-2019;16 - 17;4535,1;0;3005,4;0;0;756,3;450;0;300;0;1560;0;855,7;0;2415,7;0;861;0;8,2;0;227,5;0;0;0;600;0;700;0;0;0
27-03-2019;17 - 18;5277,4;0;3800;0;191,2;0;0;224,6;300;0;1560;0;1200;0;2760;0;1282,5;0;0;219,2;0;0;0;0;600;0;481,5;0;0;0
27-03-2019;18 - 19;5518,8;0;3800;0;450;0;0;350;300;0;1560;0;1200;0;2760;0;1280,6;0;0;362,9;0;0;0;0;600;0;137,3;0;0;0
27-03-2019;19 - 20;5437,2;0;3800;0;450;0;0;326,7;300;0;1560;0;933,2;0;2493,2;0;1294,1;0;0;316,5;0;0;0;0;600;0;0;462,7;544,5;0
27-03-2019;20 - 21;5104,3;0;3800;0;450;0;450;0;300;0;1560;0;43,3;0;1603,3;0;1305,6;0;0,1;0;3,8;0;0;0;600;0;0;459,4;615;0
27-03-2019;21 - 22;4575,7;0;3777,9;0;450;0;450;0;300;0;1396,3;0;0;0;1396,3;0;986,7;0;65,8;0;189,4;0;0;0;600;0;0;54,2;394,3;0
27-03-2019;22 - 23;4033,5;0;3706,1;0;450;0;450;0;300;0;1274,1;0;0;0;1274,1;0;759,9;0;131,5;0;212,3;0;0;0;600;0;0;177;605,8;0
27-03-2019;23 - 00;2799,3;0;2812,7;0;321,2;0;450;0;300;0;1154,6;0;0,1;0;1154,7;0;223,7;0;512;0;373,1;0;0;0;600;0;0;180,6;5,8;0
28-03-2019;00 - 01;1893,8;0;1468,6;0;221;0;450;0;300;0;218,6;0;1073,8;0;1292,4;0;0;0;650;0;600;0;0;0;0;0;0;628;0;0
28-03-2019;01 - 02;1869,3;0;1687,4;0;450;0;450;0;300;0;125,7;0;1008,6;0;1134,3;0;0;0;650;0;600;0;0;0;0;0;0;700;82,1;0
28-03-2019;02 - 03;2024,1;0;2152;0;450;0;450;0;300;0;151,6;0;797,4;0;949;0;0;0;650;0;600;0;0;0;0;0;0;700;559,7;0
28-03-2019;03 - 04;2149,7;0;2366,4;0;450;0;450;0;300;0;172,5;0;758;0;930,5;0;0;0;650;0;600;0;0;0;0;0;0;535,3;600;0
28-03-2019;04 - 05;2344,8;0;2343,1;0;400,3;0;450;0;300;0;522,8;0;1005,2;0;1528;0;0;0;650;0;593,6;0;0;0;66,7;0;0;0;0;0
28-03-2019;05 - 06;2918,3;0;2999,4;0;450;0;450;0;300;0;1482,1;0;652;0;2134,1;0;0;0;649,9;0;338,3;0;0;0;511,5;0;0;0;0;0
28-03-2019;06 - 07;5089,2;0;3700;0;450;0;450;0;300;0;1530;0;1132,1;0;2662,1;0;702,8;0;42,8;0;334,9;0;0;0;600;0;0;238,2;473,3;0
28-03-2019;07 - 08;5800,5;0;3700;0;450;0;450;0;300;0;1530;0;1164,3;0;2694,3;0;1191,9;0;0;0;128,4;0;0;0;600;0;0;79,9;0;0
28-03-2019;08 - 09;5893,3;0;3800;0;450;0;450;0;300;0;1530;0;1072,6;0;2602,6;0;1387;0;0;0;64,2;0;0;0;600;0;0;35,8;0;0
28-03-2019;09 - 10;5459,5;0;3800;0;450;0;450;0;300;0;1530;0;956,3;0;2486,3;0;1043,6;0;0;0;259,7;0;0;0;600;0;12,7;0;11;0
28-03-2019;10 - 11;5102,9;0;3800;0;450;0;450;0;300;0;1530;0;797;0;2327;0;849,1;0;86,3;0;375,8;0;0;0;600;0;19,1;0;52,4;0
28-03-2019;11 - 12;4976,9;0;3800;0;450;0;450;0;300;0;1530;0;944,8;0;2474,8;0;719,5;0;186,5;0;395,9;0;0;0;600;0;16,4;0;110,2;0
28-03-2019;12 - 13;4795,7;0;3800;0;450;0;450;0;300;0;1530;0;1045,8;0;2575,8;0;722,7;0;163,4;0;379,1;0;0;0;600;0;38,4;0;232,6;0
28-03-2019;13 - 14;4592,5;0;3800;0;450;0;450;0;300;0;1530;0;1113,7;0;2643,7;0;614,8;0;239,3;0;426,1;0;0;0;600;0;88,8;0;288,4;0
28-03-2019;14 - 15;4313,6;0;3800;0;450;0;450;0;300;0;1530;0;1080,8;0;2610,8;0;495,2;0;342,4;0;471,1;0;0;0;600;0;278,4;0;231,7;0
28-03-2019;15 - 16;4056,6;0;3800;0;450;0;450;0;300;0;1530;0;998,6;0;2528,6;0;331,2;0;436,9;0;514,5;0;0;0;600;0;151,4;0;456,5;0
28-03-2019;16 - 17;3998,7;0;3800;0;450;0;450;0;300;0;1530;0;1041,4;0;2571,4;0;280,7;0;480,9;0;558,6;0;0;0;600;0;103,5;0;615;0
28-03-2019;17 - 18;4150,7;0;3800;0;450;0;450;0;300;0;1530;0;1044,5;0;2574,5;0;282,3;0;474,3;0;562,5;0;0;0;600;0;96,6;0;615;0
28-03-2019;18 - 19;4382,1;0;3800;0;450;0;450;0;300;0;1530;0;1200;0;2730;0;401,1;0;414,5;0;573,8;0;0;0;600;0;79,2;0;615;0
28-03-2019;19 - 20;3624,5;0;3783,5;0;450;0;450;0;300;0;1510,7;0;380,4;0;1891,1;0;0;0;650;0;600;0;0;0;600;0;95,4;0;615;0
28-03-2019;20 - 21;3173,2;0;3654,5;0;450;0;450;0;300;0;742,7;0;341;0;1083,7;0;0;0;650;0;600;0;0;0;600;0;104,8;0;615;0
28-03-2019;21 - 22;2836,3;0;3299,6;0;450;0;450;0;300;0;421,2;0;845,8;0;1267;0;0;0;650;0;600;0;0;0;600;0;0;0;615;0
28-03-2019;22 - 23;2230,7;0;3088,9;0;450;0;450;0;300;0;231;0;978,2;0;1209,2;0;0;0;650;0;600;0;0;0;600;0;0;0;615;0
28-03-2019;23 - 00;1858;0;3361,1;0;450;0;450;0;300;0;0;0,1;866,2;0;866,1;0;0;19,9;650;0;600;0;0;0;600;0;476,6;0;615;0
29-03-2019;00 - 01;838,6;0;2490,1;0;450;0;450;0;300;0;0;0;1006,5;0;1006,5;0;0;308,9;650;0;600;0;0;0;381,8;0;0;0;615;0
29-03-2019;01 - 02;696,1;0;2254,7;0;450;0;450;0;300;0;0;0;1200;0;1200;0;0;369;650;0;600;0;0;0;94;0;113,3;0;615;0
29-03-2019;02 - 03;559,3;0;2147;0;450;0;450;0;300;0;172,2;0;1200;0;1372,2;0;0;534,6;650;0;600;0;0;0;0;0;138,4;0;615;0
29-03-2019;03 - 04;659,6;0;2204,5;0;450;0;450;0;300;0;237;0;1200;0;1437;0;0;428,6;650;0;600;0;0;0;0;0;210;0;615;0
29-03-2019;04 - 05;759,2;0;2376,1;0;450;0;450;0;300;0;415,6;0;1200;0;1615,6;0;0;500,8;650;0;600;0;0;0;16;0;343,9;0;615;0
29-03-2019;05 - 06;1499,6;0;3047,6;0;450;0;450;0;300;0;915,9;0;1200;0;2115,9;0;0;861,9;650;0;570,1;0;0;0;454;0;402,8;0;615;0
29-03-2019;06 - 07;3166,3;0;3646,2;0;450;0;450;0;300;0;1212,4;0;1200;0;2412,4;0;0;0,1;502,4;0;540,7;0;0;0;600;0;490,8;0;615;0
29-03-2019;07 - 08;3911;0;3700;0;450;0;450;0;300;0;1535;0;1200;0;2735;0;243,2;0;461,6;0;586;0;0;0;600;0;267,2;0;615;0
29-03-2019;08 - 09;4037,3;0;3800;0;450;0;450;0;300;0;1535;0;1200;0;2735;0;251,8;0;499,6;0;591,7;0;0;0;600;0;399,6;0;615;0
29-03-2019;09 - 10;3653,3;0;3800;0;450;0;450;0;300;0;1535;0;1092,9;0;2627,9;0;25,4;0;650;0;600;0;0;0;600;0;512,7;0;615;0
29-03-2019;10 - 11;3494,3;0;3800;0;450;0;450;0;300;0;1315,2;0;1106;0;2421,2;0;0;0;650;0;600;0;0;0;600;0;602,7;0;615;0
29-03-2019;11 - 12;2861,4;0;3196,9;0;450;0;450;0;300;0;1160,2;0;1200;0;2360,2;0;0;523,5;650;0;600;0;0;0;600;0;700;0;15;0
